0,674
0,2394
0,5129
1,2004
1,2479
1,3791
2,890
2,4292
2,4650
3,869
3,2534
3,4923
4,1132
4,3982
4,4391
5,1998
5,2076
5,2826
6,561
6,1330
6,3123
7,846
7,4209
7,4451
8,92
8,1883
8,2906
9,1622
9,2790
9,3251
10,1740
10,3302
10,4292
11,2004
11,2479
11,3791
12,2479
12,4335
12,4938
13,906
13,1854
13,1883
14,1054
14,3921
14,3973
15,846
15,4209
15,4451
16,2479
16,4370
16,4661
17,3495
17,3712
17,5143
18,250
18,863
18,1482
19,3221
19,4461
19,5155
20,1551
20,3625
20,4841
21,1773
21,2672
21,2954
22,843
22,4209
22,4451
23,143
23,2979
23,4754
24,656
24,2576
24,3783
25,111
25,1879
25,4292
26,1998
26,2076
26,2826
27,1312
27,2488
27,4209
28,1076
28,1923
28,2736
29,4479
29,4675
29,5001
30,1766
30,2772
30,4035
31,515
31,2736
31,4623
32,250
32,403
32,1482
33,2075
33,2211
33,3771
34,1393
34,2385
34,4841
35,4346
35,4755
35,4807
36,1318
36,2463
36,4922
37,656
37,869
37,977
38,2167
38,3889
38,5075
39,565
39,3564
39,3917
40,1923
40,2252
40,3921
41,455
41,644
41,3736
42,1443
42,2954
42,4673
43,2048
43,4083
43,4129
44,783
44,947
44,2886
45,1766
45,2772
45,2966
46,1849
46,2329
46,4068
47,2
47,2013
47,3945
48,2463
48,2605
48,2731
49,3112
49,3400
49,4614
50,1070
50,3748
50,5008
51,2978
51,3764
51,4928
52,966
52,1683
52,4250
53,768
53,1399
53,3543
54,143
54,735
54,890
55,2252
55,3445
55,4997
56,869
56,1865
56,3596
57,1242
57,2284
57,2463
58,222
58,4028
58,4658
59,2211
59,2488
59,4209
60,835
60,904
60,4068
61,405
61,4366
61,5143
62,592
62,2315
62,4332
63,1952
63,4242
63,5143
64,2345
64,3596
64,4677
65,2877
65,3734
65,4915
66,2206
66,4157
66,5233
67,1255
67,2534
67,2946
68,222
68,3551
68,3972
69,499
69,1674
69,4451
70,2488
70,4209
70,4451
71,846
71,2840
71,4370
72,275
72,4379
72,4532
73,1683
73,2576
73,2831
74,163
74,516
74,4773
75,728
75,2352
75,2708
76,843
76,1863
76,4451
77,2492
77,2693
77,3283
78,838
78,2576
78,4847
79,20
79,1058
79,1078
80,2010
80,2384
80,4433
81,2568
81,4494
81,5096
82,723
82,3123
82,3699
83,569
83,1298
83,5075
84,310
84,3130
84,3344
85,2534
85,2954
85,4923
86,384
86,3225
86,4570
87,2520
87,3889
87,5075
88,565
88,2151
88,2585
89,2252
89,3445
89,3764
90,3705
90,3780
90,4204
91,238
91,2345
91,3539
92,1500
92,2624
92,4324
93,683
93,1303
93,4333
94,1468
94,1998
94,3331
95,2044
95,2243
95,3149
96,2772
96,3480
96,5228
97,275
97,325
97,600
98,792
98,1397
98,5143
99,162
99,5143
99,5176
100,904
100,1178
100,2479
101,602
101,2128
101,2463
102,869
102,2979
102,3596
103,469
103,754
103,2041
104,4034
104,4249
104,4678
105,1305
105,1923
105,4346
106,974
106,1533
106,3740
107,2538
107,3026
107,3357
108,1075
108,1881
108,4672
109,325
109,846
109,3636
110,792
110,4923
110,5249
111,325
111,846
111,3636
112,835
112,1288
112,2085
113,2721
113,3716
113,3980
114,1404
114,2979
114,2990
115,835
115,904
115,2479
116,2274
116,4478
116,4915
117,325
117,366
117,4597
118,143
118,735
118,890
119,3334
119,3789
119,4177
120,275
120,1683
120,3526
121,14
121,3733
121,4508
122,1397
122,3962
122,4915
123,768
123,2054
123,3310
124,1062
124,1435
124,4918
125,1201
125,1923
125,2672
126,2643
126,4994
126,5218
127,754
127,2041
127,3272
128,968
128,4165
128,4894
129,1379
129,2669
129,5223
130,650
130,4675
130,5141
131,4177
131,4299
131,5143
132,325
132,4250
132,4490
133,275
133,1998
133,5120
134,2274
134,3478
134,4915
135,1170
135,2457
135,4126
136,765
136,4915
136,4953
137,447
137,869
137,3295
138,644
138,846
138,2952
139,1998
139,2076
139,2826
140,208
140,1298
140,1730
141,653
141,1459
141,1730
142,2387
142,4149
142,4380
143,509
143,3313
143,4665
144,1120
144,2315
144,4101
145,757
145,2789
145,4089
146,768
146,1363
146,1459
147,1242
147,3344
147,4028
148,2191
148,3553
148,4675
149,843
149,1303
149,1863
150,968
150,1270
150,3191
151,1205
151,2068
151,2924
152,2840
152,4223
152,4794
153,565
153,977
153,4249
154,3939
154,4994
154,5155
155,2954
155,3097
155,4923
156,451
156,4346
156,4612
157,2479
157,4068
157,4668
158,264
158,316
158,455
159,111
159,1404
159,3311
160,275
160,1062
160,5120
161,1863
161,2576
161,4748
162,2840
162,4223
162,4794
163,340
163,2339
163,3317
164,1886
164,2522
164,5143
165,225
165,990
165,4366
166,238
166,275
166,388
167,325
167,1483
167,3040
168,3128
168,4892
168,4948
169,653
169,1388
169,1533
170,1766
170,5143
170,5249
171,1140
171,4032
171,4326
172,4034
172,4249
172,4678
173,565
173,1998
173,5137
174,2211
174,4346
174,4651
175,384
175,3225
175,4570
176,2004
176,2479
176,3791
177,2223
177,3517
177,4012
178,10
178,639
178,1923
179,1363
179,3889
179,5075
180,1397
180,3854
180,4209
181,139
181,2151
181,2979
182,3256
182,4020
182,4287
183,955
183,4948
183,5099
184,2274
184,4460
184,4634
185,2439
185,3447
185,5096
186,951
186,3587
186,4750
187,1255
187,2048
187,4494
188,1345
188,4149
188,4915
189,531
189,2644
189,3279
190,238
190,843
190,1962
191,4026
191,4723
191,4753
192,3321
192,3705
192,3925
193,382
193,3311
193,4186
194,469
194,1245
194,2623
195,561
195,3393
195,3650
196,162
196,3311
196,4532
197,139
197,881
197,5075
198,15
198,1683
198,2240
199,2800
199,3681
199,4466
200,1301
200,4556
200,4828
201,2522
201,3165
201,4915
202,3596
202,4915
202,5248
203,904
203,1862
203,3636
204,904
204,1862
204,3636
205,2066
205,2463
205,4675
206,1923
206,4173
206,4778
207,1940
207,2979
207,3636
208,1482
208,3705
208,4346
209,90
209,4414
209,5030
210,3705
210,3730
210,4264
211,792
211,846
211,4370
212,1112
212,2268
212,3737
213,227
213,427
213,3953
214,1786
214,2116
214,5008
215,561
215,3737
215,4652
216,4087
216,4859
216,4867
217,4034
217,4249
217,4678
218,346
218,1363
218,1962
219,968
219,2377
219,5088
220,24
220,1865
220,4938
221,275
221,565
221,4649
222,36
222,1608
222,2954
223,749
223,2067
223,3776
224,764
224,890
224,4938
225,1547
225,3939
225,4715
226,3136
226,3145
226,4866
227,1655
227,4302
227,4675
228,3625
228,4831
228,5249
229,1923
229,3760
229,4964
230,2033
230,3621
230,5034
231,2161
231,3041
231,4807
232,342
232,1849
232,3581
233,650
233,1037
233,2508
234,505
234,904
234,3791
235,1038
235,2329
235,4678
236,2041
236,2387
236,5143
237,2733
237,4479
237,4628
238,644
238,828
238,5143
239,2979
239,3791
239,3961
240,805
240,2224
240,3650
241,456
241,1323
241,3311
242,3301
243,1298
243,4451
243,4675
244,1239
244,1674
244,5115
245,275
245,3705
245,4210
246,980
246,1298
246,3765
247,1620
247,2297
247,4915
248,1547
248,1987
248,4889
249,728
249,1515
249,1534
250,2233
250,2387
250,4349
251,869
251,2479
251,4661
252,1257
252,4004
252,4314
253,2115
253,4851
253,4906
254,1257
254,3490
254,4035
255,526
255,4208
255,4817
256,1263
256,1363
256,5137
257,2066
257,4268
257,5037
258,382
258,890
258,2954
259,490
259,1245
259,2144
260,1377
260,2432
260,5126
261,650
261,2167
261,4743
262,319
262,361
262,3705
263,1298
263,1383
263,1681
264,747
264,3367
264,4339
265,275
265,2479
265,4320
266,674
266,3233
266,5011
267,1298
267,2954
267,4659
268,2488
268,2954
268,3344
269,1225
269,3447
269,4099
270,2046
270,3844
270,4504
271,2329
271,2342
271,4922
272,15
272,328
272,4149
273,122
273,900
273,1608
274,1363
274,1959
274,4320
275,298
275,538
275,5137
276,1849
276,2167
276,4743
277,1242
277,1404
277,4068
278,452
278,2114
278,4978
279,459
279,846
279,1616
280,665
280,4044
280,4299
281,1951
281,3311
281,4480
282,498
282,1612
282,5045
283,446
283,691
283,1578
284,592
284,1363
284,3829
285,2329
285,2954
285,2979
286,869
286,3669
286,4569
287,2211
287,2493
287,5247
288,2494
288,3334
288,4259
289,1558
289,1962
289,4380
290,2679
290,4845
290,5137
291,650
291,1683
291,3545
292,855
292,2843
292,3030
293,1462
293,1625
293,4306
294,1348
294,2538
294,3921
295,1262
295,1863
295,2990
