0,555
0,703
0,1147
0,1494
0,2225
1,3573
2,47
2,2426
2,3683
2,3950
2,3979
3,4230
4,1846
5,296
5,3957
6,1311
6,1713
7,2107
7,3600
8,3446
9,725
10,178
10,3380
10,4204
11,1747
12,1191
12,1954
12,2766
12,2868
12,3208
13,3958
14,121
14,596
14,1331
14,2048
15,198
15,272
15,498
15,792
15,1791
15,2521
15,2529
15,2957
16,4062
17,3187
18,3263
18,3407
18,3872
19,600
19,1985
19,2079
19,2955
20,79
20,567
20,755
21,4108
22,768
23,1138
23,2018
23,3929
24,220
24,460
24,1206
24,1312
24,1355
24,3168
25,2243
26,3260
27,4006
28,2400
29,954
29,988
29,2373
30,441
30,447
30,720
30,845
30,1198
30,2209
30,3131
30,3871
30,4127
31,2354
32,4039
32,4117
33,3780
34,4186
35,327
35,328
35,353
35,377
35,395
35,397
35,403
35,405
35,422
35,428
35,453
35,468
35,471
35,483
35,502
35,735
35,741
35,843
35,998
35,1436
35,1767
35,1852
35,2021
35,2756
36,222
36,316
36,586
36,814
36,978
36,1053
36,1844
36,2133
36,2356
36,2519
36,2794
36,3283
36,3339
36,3599
37,3706
38,3812
39,2203
39,2578
40,1659
41,2964
42,3306
43,426
44,3525
45,2875
46,603
47,316
47,599
47,2868
47,3192
47,4129
48,2331
49,2400
50,3459
50,3715
51,2846
52,711
53,1014
54,378
54,2982
54,3179
55,3964
56,3538
57,3638
58,3638
59,2432
59,2831
59,3950
60,3678
61,2659
62,3138
63,4144
64,3775
65,4003
66,1690
67,3775
68,3465
69,561
70,1810
71,1115
71,1543
71,2256
71,2462
71,2514
71,3212
71,3224
71,3492
71,3607
71,3788
71,3840
71,3982
72,1414
72,1760
72,3676
72,4041
73,3001
74,1525
75,583
75,1365
75,2061
76,2854
77,3176
77,3732
78,3066
79,2393
80,4044
81,2685
82,2889
82,3058
83,3258
84,3336
85,1290
86,2757
87,453
87,566
87,658
87,703
87,740
87,805
87,961
87,1162
87,1297
87,1532
87,1555
87,1724
87,2105
87,2119
87,2451
87,2530
87,2585
87,2745
87,2822
87,3068
88,314
89,4091
90,209
91,2948
92,8
93,710
94,2115
95,3404
96,4124
97,1511
97,1646
97,2341
98,4108
99,837
99,981
99,1591
99,1789
99,2007
99,2266
99,3321
100,346
100,1215
100,1439
100,1441
100,2185
100,4088
100,4277
101,2721
101,3047
102,3462
103,423
104,4262
105,2148
105,3644
105,3733
105,3902
106,3099
107,2824
108,457
108,508
108,950
108,1324
108,2082
108,2341
108,2372
108,2405
108,2670
108,3918
109,3714
110,800
110,3251
111,25
111,159
111,532
111,844
111,1354
111,2675
111,3088
111,3917
112,2195
113,925
113,1901
113,2663
113,3128
114,321
114,1585
115,4179
116,2653
117,1816
118,1248
119,1924
120,303
120,1869
121,2907
122,273
122,2155
122,2181
122,2354
122,3078
123,4178
124,4196
125,3892
126,1333
126,2346
127,2725
127,4235
128,3385
128,3708
128,4218
129,3928
130,3486
131,414
132,3614
133,873
133,1190
133,1444
133,2016
133,2239
133,3072
134,1597
134,1909
134,2027
134,2235
134,2570
135,589
135,1104
135,1337
135,2611
136,4114
137,2607
138,1978
139,181
139,197
139,2370
140,3018
141,1011
141,1079
141,1176
141,1214
141,1256
141,1270
141,1652
141,2072
141,2802
141,3521
141,3684
142,297
142,868
143,23
143,54
143,118
143,1603
143,1738
143,1795
143,2900
143,3153
143,3730
144,4138
145,1743
145,3450
146,2682
147,2299
147,3677
148,1239
148,2116
148,2523
148,2996
148,3158
149,3532
150,3528
151,3999
152,3022
153,3969
154,1749
155,501
155,2766
155,3247
156,3203
157,1487
157,2891
158,944
158,962
158,1286
158,1396
158,1508
158,1581
158,1730
158,1736
158,2378
158,2491
158,3020
159,4188
160,1951
161,834
161,2403
161,2809
161,3831
161,4004
162,99
162,196
162,1121
162,1413
162,3102
162,3528
163,74
163,1363
164,825
164,996
164,2132
165,1904
165,3238
165,3517
166,3490
167,3280
168,1787
169,3705
170,2705
171,4112
172,649
172,999
172,1423
172,1532
172,1717
172,2627
172,2841
172,3441
173,3980
174,2667
174,2673
174,3603
175,687
175,1088
175,1242
175,1523
176,2525
177,936
177,1483
178,532
178,924
178,1808
178,2308
178,2387
179,954
180,2733
181,3627
182,468
182,1659
183,2340
184,2485
185,4018
186,2356
187,2861
187,4158
188,3803
189,1329
189,3195
190,2286
191,335
191,607
191,1338
191,3099
192,883
193,756
193,881
193,1437
193,1969
193,2292
193,2300
193,2488
193,2599
193,3346
194,653
194,1081
194,1497
194,2608
195,807
195,1895
195,2292
196,4231
197,4242
198,3657
199,2180
199,2212
200,1772
201,4081
202,2439
203,830
203,1887
204,366
204,846
205,313
205,656
205,894
205,1179
205,1617
205,1972
205,2634
206,4231
207,2520
208,140
208,1639
208,1733
208,2360
208,2487
208,3575
208,3800
209,1917
210,4197
211,4156
212,1366
213,874
213,1077
213,2991
214,1586
214,1883
215,435
216,1658
217,4110
218,3440
219,2612
219,3541
219,3583
220,3014
221,3189
221,4057
222,58
222,68
222,396
222,527
222,631
222,776
222,1471
222,1548
222,1979
222,2041
222,2151
222,2161
222,2928
222,3612
223,966
223,1107
223,3747
224,1276
225,165
225,416
225,638
225,2294
225,3610
225,3978
226,1759
227,213
228,2145
229,3785
229,3968
230,3656
231,2681
232,4200
233,4200
234,876
234,1397
235,3999
236,956
237,1063
237,1571
238,91
238,166
238,190
238,766
238,1431
238,3669
239,778
240,438
241,1415
241,1701
241,2469
241,3201
242,586
243,3975
244,4058
245,389
245,549
246,4249
246,4253
247,1175
247,4115
248,2166
249,2037
250,18
250,32
250,1084
250,1339
250,2434
250,2938
251,2537
251,2726
251,3286
252,2760
253,3599
254,1632
255,928
255,3334
256,800
256,1065
257,3141
258,1815
259,2864
260,2669
261,951
261,2033
262,1195
262,2108
262,2129
262,2647
262,3703
263,2108
264,158
264,462
264,982
265,4027
266,1583
267,3937
268,1150
269,2972
270,2503
270,3326
271,4053
272,2310
272,3847
273,2141
274,4125
275,72
275,97
275,120
275,133
275,160
275,166
275,221
275,245
275,265
275,301
275,333
275,465
275,476
275,554
275,724
275,788
275,939
275,1170
275,1192
275,1388
275,1679
275,1838
275,2097
275,2415
275,2806
276,2283
276,3431
277,2392
278,2761
278,3244
279,3471
280,1140
281,2730
282,1353
283,3573
284,1879
284,1947
284,2282
285,3538
286,477
286,2655
287,2466
288,4152
289,972
289,2104
290,3041
290,3703
291,645
291,905
291,909
291,1446
291,1598
291,1666
291,2641
291,2724
291,2925
291,3526
291,3827
292,4085
293,4005
294,3807
295,3580
296,1601
297,822
297,1292
297,3622
298,275
298,2454
298,3021
298,3461
299,3448
300,4134
301,3037
302,372
302,558
302,673
302,852
302,1236
302,1244
302,1462
302,1572
302,2031
302,2244
302,2360
302,2981
302,3746
302,4075
302,4233
303,2420
304,2851
305,867
306,427
306,1547
306,1861
307,2309
308,1148
308,1181
308,2467
308,4156
309,650
309,1188
309,1220
309,1574
309,2670
309,3273
310,84
310,337
310,398
310,584
310,824
310,973
310,1094
310,1273
310,1323
310,1448
310,1473
310,1531
310,2221
310,2267
310,2402
310,2515
310,2640
310,2838
310,3100
310,3227
311,339
311,416
311,1034
311,1245
311,1297
311,2081
311,3146
311,3938
312,1481
312,2628
313,1283
314,1916
314,2196
314,3782
315,1983
316,158
317,3197
317,3742
318,2579
319,262
319,2191
320,3671
321,1069
321,3394
322,1853
323,382
323,2869
323,3771
324,1948
325,97
325,109
325,111
325,117
325,132
325,167
325,368
325,394
325,432
325,451
325,542
325,587
325,784
325,810
325,1019
325,1128
325,1258
325,1429
325,1461
325,1801
325,1891
325,1948
325,2130
325,2384
325,2433
325,2495
325,2745
325,3005
325,3273
326,3504
327,3623
328,272
328,975
328,2209
328,2829
329,3960
330,387
330,3809
331,1238
332,1057
332,2728
333,1613
333,3202
334,3897
335,2544
336,2895
337,1474
337,1801
338,3096
338,3101
338,3233
338,3253
338,3664
339,1201
340,163
340,2678
340,4080
341,2333
342,232
343,2462
344,3459
345,553
346,218
346,1354
346,1686
346,2415
346,3233
346,3577
347,1638
348,3729
349,4067
350,1752
350,2039
350,2186
350,2766
350,4011
350,4012
351,644
352,4003
353,461
353,2787
353,3560
354,3571
355,3635
356,719
356,2041
357,1902
358,2740
359,1202
360,4025
361,262
361,594
361,2249
361,3534
361,3650
362,879
362,887
362,906
362,3240
363,3798
364,3426
365,3411
366,117
366,1120
366,1631
367,4037
368,4225
369,3693
370,3396
371,3427
371,3781
372,3107
373,2611
374,3613
375,3437
376,747
376,914
376,2049
376,2074
376,3667
377,1190
378,1303
378,2082
378,3524
379,563
379,2855
380,3236
381,3571
382,193
382,258
382,3654
383,1550
384,86
384,175
385,1205
385,2277
385,4033
386,2450
387,1476
388,166
389,1043
389,1624
390,1517
390,2522
390,4147
390,4216
391,3730
392,1335
392,1492
392,2210
393,447
393,537
393,1054
393,1213
393,3422
394,1700
395,2250
395,3678
396,3244
397,323
397,479
397,2339
397,2878
397,3479
398,3976
399,3064
400,2466
401,3869
402,485
403,32
403,1289
403,1770
404,4197
405,61
405,487
405,554
405,1200
405,1814
405,2631
406,405
406,1676
406,1710
406,1715
407,3856
408,1950
408,2695
408,3265
