0,1937,True,False
0,1938,True,False
0,1939,True,False
0,1940,True,False
0,1941,True,False
0,1942,False,True
0,1943,False,True
0,1944,True,False
0,1945,False,True
0,1946,True,False
0,1947,True,False
0,1948,False,True
0,1949,False,True
0,1950,True,False
0,1951,True,False
0,1952,True,False
0,1953,True,False
0,1954,True,False
0,1955,True,False
0,1956,True,False
0,1957,False,True
0,1958,True,False
0,1959,True,False
0,1960,True,False
0,1961,False,True
0,1962,True,False
0,1963,True,False
0,1964,True,False
0,1965,True,False
0,1966,True,False
0,1967,True,False
0,1968,True,False
0,1969,False,True
0,1970,True,False
0,1971,True,False
0,1972,True,False
0,1973,True,False
0,1974,True,False
0,1975,True,False
0,1976,True,False
0,1977,True,False
0,1978,True,False
0,1979,False,True
0,1980,True,False
0,1981,True,False
0,1982,False,True
0,1983,True,False
0,1984,False,True
0,1985,False,True
0,1986,True,False
1,1987,True,False
1,1988,False,True
1,1989,True,False
1,1990,True,False
1,1991,True,False
1,1992,True,False
1,1993,True,False
1,1994,True,False
1,1995,True,False
1,1996,True,False
1,1997,True,False
1,1998,True,False
1,1999,True,False
1,2000,True,False
1,2001,True,False
1,2002,True,False
1,2003,True,False
1,2004,False,True
1,2005,True,False
1,2006,True,False
1,2007,True,False
1,2008,True,False
1,2009,True,False
1,2010,False,True
1,2011,True,False
1,2012,True,False
1,2013,False,True
1,2014,True,False
1,2015,False,True
1,2016,True,False
1,2017,True,False
1,2018,True,False
1,2019,False,True
1,2020,False,True
1,2021,True,False
1,2022,True,False
1,2023,False,True
1,2024,False,True
1,2025,True,False
1,2026,False,True
1,2027,True,False
1,2028,False,True
1,2029,False,True
1,2030,False,True
1,2031,True,False
1,2032,False,True
1,2033,True,False
1,2034,True,False
1,2035,True,False
1,2036,True,False
2,1937,True,False
2,1939,True,False
2,1950,False,True
2,1951,False,True
2,1956,True,False
2,1958,True,False
2,1963,True,False
2,2037,True,False
2,2038,True,False
2,2039,False,True
2,2040,True,False
2,2041,True,False
2,2042,True,False
2,2043,False,True
2,2044,True,False
2,2045,True,False
2,2046,True,False
2,2047,True,False
2,2048,False,True
2,2049,True,False
2,2050,True,False
2,2051,True,False
2,2052,True,False
2,2053,True,False
2,2054,False,True
2,2055,True,False
2,2056,True,False
2,2057,True,False
2,2058,True,False
2,2059,False,True
2,2060,True,False
2,2061,True,False
2,2062,True,False
2,2063,False,True
2,2064,True,False
2,2065,True,False
2,2066,True,False
2,2067,True,False
2,2068,True,False
2,2069,True,False
2,2070,True,False
2,2071,True,False
2,2072,False,True
2,2073,False,True
2,2074,True,False
2,2075,False,True
2,2076,False,True
2,2077,False,True
2,2078,True,False
2,2079,True,False
3,1939,True,False
3,2040,True,False
3,2059,False,True
3,2068,True,False
3,2076,True,False
3,2080,True,False
3,2081,True,False
3,2082,False,True
3,2083,True,False
3,2084,False,True
3,2085,True,False
3,2086,False,True
3,2087,True,False
3,2088,True,False
3,2089,True,False
3,2090,True,False
3,2091,True,False
3,2092,False,True
3,2093,True,False
3,2094,True,False
3,2095,True,False
3,2096,True,False
3,2097,True,False
3,2098,True,False
3,2099,True,False
3,2100,True,False
3,2101,True,False
3,2102,True,False
3,2103,True,False
3,2104,False,True
3,2105,True,False
3,2106,True,False
3,2107,True,False
3,2108,False,True
3,2109,False,True
3,2110,False,True
3,2111,True,False
3,2112,True,False
3,2113,True,False
3,2114,False,True
3,2115,True,False
3,2116,True,False
3,2117,True,False
3,2118,False,True
3,2119,False,True
3,2120,False,True
3,2121,False,True
3,2122,True,False
3,2123,True,False
3,2124,False,True
4,1963,True,False
4,2125,True,False
4,2126,True,False
4,2127,True,False
4,2128,True,False
4,2129,True,False
4,2130,False,True
4,2131,True,False
4,2132,True,False
4,2133,True,False
4,2134,True,False
4,2135,True,False
4,2136,False,True
4,2137,True,False
4,2138,False,True
4,2139,True,False
4,2140,True,False
4,2141,True,False
4,2142,True,False
4,2143,True,False
4,2144,True,False
4,2145,True,False
4,2146,True,False
4,2147,True,False
4,2148,True,False
4,2149,True,False
4,2150,False,True
4,2151,True,False
4,2152,True,False
4,2153,True,False
4,2154,False,True
4,2155,True,False
4,2156,True,False
4,2157,True,False
4,2158,True,False
4,2159,True,False
4,2160,True,False
4,2161,False,True
4,2162,True,False
4,2163,True,False
4,2164,True,False
4,2165,True,False
4,2166,True,False
4,2167,True,False
4,2168,True,False
4,2169,False,True
4,2170,True,False
4,2171,True,False
4,2172,False,True
4,2173,False,True
5,1941,True,False
5,1953,True,False
5,1975,True,False
5,2143,True,False
5,2174,True,False
5,2175,True,False
5,2176,False,True
5,2177,False,True
5,2178,True,False
5,2179,True,False
5,2180,True,False
5,2181,True,False
5,2182,False,True
5,2183,False,True
5,2184,True,False
5,2185,True,False
5,2186,True,False
5,2187,True,False
5,2188,True,False
5,2189,True,False
5,2190,True,False
5,2191,True,False
5,2192,False,True
5,2193,True,False
5,2194,False,True
5,2195,False,True
5,2196,True,False
5,2197,True,False
5,2198,True,False
5,2199,False,True
5,2200,True,False
5,2201,True,False
5,2202,True,False
5,2203,True,False
5,2204,True,False
5,2205,True,False
5,2206,True,False
5,2207,True,False
5,2208,False,True
5,2209,False,True
5,2210,True,False
5,2211,True,False
5,2212,True,False
5,2213,True,False
5,2214,True,False
5,2215,True,False
5,2216,False,True
5,2217,True,False
5,2218,True,False
5,2219,True,False
6,1957,False,True
6,1975,True,False
6,1983,False,True
6,2137,True,False
6,2143,True,False
6,2151,True,False
6,2174,True,False
6,2175,True,False
6,2177,True,False
6,2178,False,True
6,2181,True,False
6,2182,True,False
6,2184,False,True
6,2186,True,False
6,2188,True,False
6,2197,True,False
6,2209,True,False
6,2220,True,False
6,2221,False,True
6,2222,True,False
6,2223,True,False
6,2224,True,False
6,2225,True,False
6,2226,True,False
6,2227,True,False
6,2228,True,False
6,2229,True,False
6,2230,False,True
6,2231,True,False
6,2232,True,False
6,2233,True,False
6,2234,True,False
6,2235,True,False
6,2236,False,True
6,2237,True,False
6,2238,True,False
6,2239,True,False
6,2240,False,True
6,2241,True,False
6,2242,True,False
6,2243,True,False
6,2244,True,False
6,2245,True,False
6,2246,True,False
6,2247,True,False
6,2248,True,False
6,2249,True,False
6,2250,True,False
6,2251,False,True
6,2252,True,False
7,1899,True,False
7,2253,True,False
7,2254,True,False
7,2255,True,False
7,2256,True,False
7,2257,True,False
7,2258,True,False
7,2259,True,False
7,2260,True,False
7,2261,False,True
7,2262,True,False
7,2263,True,False
7,2264,True,False
7,2265,False,True
7,2266,True,False
7,2267,True,False
7,2268,True,False
7,2269,True,False
7,2270,True,False
7,2271,True,False
7,2272,False,True
7,2273,True,False
7,2274,True,False
7,2275,True,False
7,2276,False,True
7,2277,True,False
7,2278,True,False
7,2279,True,False
7,2280,True,False
7,2281,True,False
7,2282,True,False
7,2283,True,False
7,2284,False,True
7,2285,True,False
7,2286,True,False
7,2287,True,False
7,2288,False,True
7,2289,True,False
7,2290,True,False
7,2291,True,False
7,2292,False,True
7,2293,True,False
7,2294,True,False
7,2295,True,False
7,2296,True,False
7,2297,True,False
7,2298,False,True
7,2299,False,True
7,2300,True,False
7,2301,False,True
8,2040,True,False
8,2045,True,False
8,2082,False,True
8,2085,True,False
8,2086,True,False
8,2094,False,True
8,2103,False,True
8,2105,True,False
8,2111,False,True
8,2114,True,False
8,2115,True,False
8,2302,True,False
8,2303,False,True
8,2304,True,False
8,2305,True,False
8,2306,True,False
8,2307,True,False
8,2308,True,False
8,2309,False,True
8,2310,False,True
8,2311,False,True
8,2312,True,False
8,2313,True,False
8,2314,True,False
8,2315,False,True
8,2316,True,False
8,2317,False,True
8,2318,False,True
8,2319,True,False
8,2320,True,False
8,2321,True,False
8,2322,True,False
8,2323,True,False
8,2324,True,False
8,2325,True,False
8,2326,True,False
8,2327,True,False
8,2328,True,False
8,2329,False,True
8,2330,True,False
8,2331,True,False
8,2332,True,False
8,2333,True,False
8,2334,False,True
8,2335,True,False
8,2336,True,False
8,2337,False,True
8,2338,True,False
8,2339,True,False
8,2340,True,False
9,1953,True,False
9,1975,True,False
9,2043,True,False
9,2116,True,False
9,2120,True,False
9,2174,False,True
9,2175,False,True
9,2178,True,False
9,2180,True,False
9,2181,True,False
9,2186,True,False
9,2187,True,False
9,2190,False,True
9,2192,True,False
9,2211,True,False
9,2213,False,True
9,2215,False,True
9,2230,True,False
9,2235,True,False
9,2341,True,False
9,2342,True,False
9,2343,True,False
9,2344,True,False
9,2345,True,False
9,2346,False,True
9,2347,False,True
9,2348,False,True
9,2349,True,False
9,2350,False,True
9,2351,True,False
9,2352,False,True
9,2353,True,False
9,2354,True,False
9,2355,True,False
9,2356,True,False
9,2357,True,False
9,2358,True,False
9,2359,True,False
9,2360,True,False
9,2361,True,False
9,2362,True,False
9,2363,True,False
9,2364,True,False
9,2365,True,False
9,2366,True,False
9,2367,True,False
9,2368,True,False
9,2369,True,False
9,2370,True,False
9,2371,True,False
10,1958,True,False
10,2075,True,False
10,2077,False,True
10,2116,False,True
10,2174,True,False
10,2186,False,True
10,2219,True,False
10,2230,True,False
10,2263,True,False
10,2264,True,False
10,2291,True,False
10,2293,True,False
10,2352,True,False
10,2372,True,False
10,2373,True,False
10,2374,True,False
10,2375,True,False
10,2376,True,False
10,2377,True,False
10,2378,False,True
10,2379,True,False
10,2380,True,False
10,2381,True,False
10,2382,True,False
10,2383,False,True
10,2384,True,False
10,2385,True,False
10,2386,True,False
10,2387,True,False
10,2388,True,False
