0,1
0,3
0,4
0,16
0,21
0,29
0,30
0,31
0,41
0,65
0,89
0,90
0,94
1,17
1,23
1,44
1,53
1,72
1,84
2,3
2,6
2,25
2,59
2,89
3,4
3,37
3,47
3,53
3,60
3,68
3,72
3,77
3,89
4,19
4,30
4,68
4,84
5,10
5,20
5,22
5,25
5,31
5,32
5,33
5,49
5,51
5,53
5,75
5,80
6,6
6,10
6,11
6,33
6,35
6,45
6,47
6,59
6,97
7,2
7,6
7,13
7,28
7,36
7,39
7,48
7,55
7,67
7,91
7,97
7,99
8,43
8,52
8,60
8,61
8,66
8,71
8,88
8,94
9,0
9,4
9,14
9,33
9,44
9,45
9,51
9,56
9,57
9,72
10,1
10,3
10,11
10,14
10,17
10,32
10,35
10,41
10,45
10,52
10,58
10,67
10,68
10,75
10,81
10,84
11,15
11,18
11,37
11,42
11,57
11,83
12,2
12,26
12,29
12,37
12,38
12,44
12,52
12,84
12,86
12,87
12,94
12,99
13,10
13,15
13,22
13,49
13,51
13,53
13,62
13,84
13,85
14,0
14,1
14,3
14,11
14,13
14,18
14,20
14,64
14,72
14,79
14,89
14,91
14,94
15,13
15,17
15,34
15,52
15,59
15,62
15,63
15,76
15,90
16,1
16,4
16,6
16,10
16,53
16,58
16,61
16,70
16,97
17,5
17,10
17,18
17,19
17,20
17,23
17,29
17,34
17,46
17,53
17,58
17,65
17,72
17,88
17,89
18,3
18,6
18,14
18,23
18,46
18,47
18,48
18,60
18,62
18,64
18,69
18,72
18,74
18,76
18,77
18,85
19,3
19,14
19,49
19,60
19,70
19,76
19,78
19,79
19,90
19,95
19,96
20,3
20,4
20,12
20,20
20,30
20,33
20,39
20,41
20,51
20,56
20,80
21,2
21,12
21,19
21,40
21,52
21,63
21,67
21,74
21,87
21,97
22,4
22,18
22,35
22,54
22,57
22,60
22,72
22,80
22,83
22,98
23,3
23,12
23,21
23,44
23,61
23,69
23,95
24,5
24,7
24,38
24,76
24,91
24,98
25,5
25,6
25,9
25,15
25,22
25,30
25,71
25,79
25,86
25,92
25,93
25,94
26,3
26,12
26,30
26,31
26,37
26,40
26,45
26,46
26,49
26,54
26,61
26,73
26,98
27,3
27,6
27,16
27,29
27,40
27,79
27,80
27,85
27,92
28,9
28,13
28,27
28,32
28,43
28,56
28,71
28,75
28,78
29,21
29,28
29,34
29,47
29,52
29,60
29,70
29,85
29,86
29,92
30,7
30,15
30,17
30,30
30,33
30,37
30,41
30,57
30,58
30,64
30,86
30,97
31,0
31,6
31,12
31,25
31,29
31,31
31,43
31,47
31,49
31,59
32,20
32,22
32,30
32,32
32,43
32,47
32,53
32,66
32,73
32,82
32,90
32,91
33,11
33,14
33,24
33,36
33,41
33,67
33,81
34,4
34,37
34,40
34,56
34,74
34,86
34,99
35,5
35,17
35,20
35,51
35,59
35,69
35,72
35,83
36,33
36,37
36,42
36,75
37,5
37,8
37,14
37,22
37,27
37,38
37,41
37,47
37,61
37,76
37,86
37,89
37,90
37,95
38,1
38,7
38,12
38,23
38,25
38,31
38,32
38,40
38,45
38,72
38,74
38,83
38,92
39,10
39,20
39,28
39,59
40,7
40,17
40,49
40,54
40,62
40,69
40,71
41,11
41,15
41,24
41,34
41,40
41,42
41,49
41,52
41,55
41,58
41,71
41,78
41,80
41,84
42,2
42,10
42,17
42,18
42,29
42,45
42,50
42,52
42,60
42,68
42,70
42,79
42,91
42,93
43,10
43,14
43,27
43,36
43,63
43,64
43,65
43,77
43,86
43,92
43,94
43,97
44,2
44,6
44,40
44,41
44,58
44,65
44,81
44,82
44,89
45,10
45,25
45,34
45,42
45,45
45,49
45,54
45,66
45,67
45,68
45,99
46,7
46,13
46,26
46,39
46,43
46,49
46,69
46,79
46,80
46,81
46,89
46,97
47,22
47,29
47,37
47,43
47,50
47,55
47,58
47,60
47,78
47,83
47,84
47,88
47,98
48,0
48,1
48,7
48,24
48,31
48,33
48,44
48,51
48,71
48,78
48,89
48,92
48,95
49,0
49,9
49,17
49,37
49,75
50,0
50,16
50,22
50,84
50,89
51,8
51,26
51,27
51,28
51,29
51,44
51,78
51,98
52,3
52,7
52,12
52,26
52,91
53,4
53,9
53,11
53,12
53,17
53,20
53,29
53,41
53,57
53,58
53,65
53,68
53,70
53,86
53,99
54,27
54,30
54,41
54,46
54,55
54,82
54,89
55,3
55,14
55,21
55,24
55,50
55,57
55,77
56,8
56,9
56,12
56,26
56,27
56,54
56,55
56,62
56,79
57,3
57,7
57,11
57,27
57,46
57,50
57,74
57,83
57,96
58,8
58,28
58,35
58,63
58,80
59,1
59,36
59,42
59,46
59,64
59,67
59,78
59,83
60,1
60,2
60,10
60,25
60,31
60,44
60,52
60,75
60,81
60,86
61,0
61,7
61,12
61,14
61,15
61,26
61,35
61,44
61,49
61,50
61,51
61,92
61,98
62,17
62,26
62,36
62,38
62,68
62,70
62,87
63,3
63,5
63,27
63,37
63,61
63,73
63,74
63,77
63,95
63,99
64,3
64,5
64,6
64,13
64,16
64,20
64,28
64,35
64,59
64,69
64,81
64,85
64,90
64,91
64,97
65,11
65,13
65,16
65,27
65,37
65,53
65,57
65,63
65,78
65,85
65,92
65,94
65,99
66,12
66,13
66,25
66,27
66,30
66,67
67,13
67,25
67,47
67,50
67,62
67,71
67,86
67,92
67,95
68,8
68,13
68,18
68,22
68,34
68,63
68,64
68,73
69,6
69,11
69,35
69,41
69,67
69,68
69,85
70,5
70,30
70,37
70,38
70,57
70,64
70,69
70,81
70,88
71,12
71,20
71,45
71,65
71,91
71,92
